Quantum_Key_Size_bits,Quantum_Protocol_Type,Key_Distribution_Method,Encryption_Latency_ms,Decryption_Latency_ms,Throughput_Mbps,Latency_ms,Packet_Loss_percent,Bandwidth_Utilization_percent,Round_Trip_Time_ms,Encryption_Strength,Attack_Type,Vulnerability_Level,Attack_Success_Rate_percent,Intrusion_Detection_Accuracy_percent,Data_Volume_GB,Data_Variety,Data_Velocity_MB_s,Data_Complexity,Real_Time_Processing,Resource_Utilization_CPU_percent,Resource_Utilization_Memory_percent,Energy_Consumption_kWh,Optimization_Level,Performance_Target
256,SARG04,QKD,22.479217991749287,17.48627759608432,424.9209462273531,42.066265367680074,2.131689821326652,80.97356782420268,128.83207757895798,Low,Quantum Attack,High,13.86942439742478,87.80157644104398,169.50302193465555,Audio,67.5188199589646,Unstructured,1,25.61900532117514,34.002159583975605,0.16335999750680402,Caching,Suboptimal
128,E91,QKD,22.68319882347381,66.93802549500707,502.5934994782745,22.846071208196964,0.9462477111501655,70.80800118590781,120.16264385959269,Medium,Side Channel,High,47.10605262064505,87.17243185401307,142.00362180750318,Text,48.410748427376,Unstructured,0,73.32153407123707,67.34065070145739,0.18812110160386056,Parallel Processing,Suboptimal
1024,B92,Post-Quantum,78.40194917058238,74.7983185397745,72.06488520874188,28.60543358990634,2.720348173947426,61.7219803298041,75.11153265572614,Low,None,None,14.196491982968762,96.45906499021075,433.8554555975912,Audio,67.65035949509758,Unstructured,0,73.08039451480894,42.444896486715415,2.5479903905074193,Compression,Suboptimal
128,SARG04,Hybrid QKD,59.78529371779933,26.753520449199737,359.9132948401736,27.29848668942719,4.9585128878834785,54.12469190711213,93.9375348280645,Medium,Side Channel,High,33.37945124831824,93.28020331496194,47.10797645044355,Mixed,71.8581515122412,Unstructured,0,79.20168218996321,14.181673982292759,3.0029223907862637,Compression,Suboptimal
512,BB84,QKD,47.241449252915814,36.094218571878045,212.62389338875653,43.925033063945115,2.4411591481201107,86.14233879728107,110.19325539835289,Medium,Quantum Attack,Low,21.034493831690494,88.44525877202456,93.28941647295505,Text,69.99106195503163,Structured,1,60.97448528039789,48.68416202155456,2.6566466363155077,Caching,Suboptimal
1024,E91,QKD,73.25026248285897,27.652019703973206,940.5869831130899,7.583471808028974,3.1076997103208273,97.6956355439681,121.72340567742955,High,Side Channel,High,10.44472435372808,82.26925872185573,470.37540156653336,Text,95.04888319598678,Unstructured,0,86.27791110712137,47.951507694524864,0.5076544031923159,Parallel Processing,Suboptimal
256,B92,QKD,17.906742205809007,38.16221827622358,562.1405436278795,29.92186137442446,3.165529524377198,56.807479303855835,25.317907119907986,Medium,Man-in-the-Middle,Low,13.34408200621433,84.57510693915049,681.3932766274285,Audio,34.6556211783362,Semi-Structured,1,83.2917496811198,62.16815768251127,1.6734442091273163,Parallel Processing,Optimal
256,BB84,QKD,87.55236396202221,22.641790961812838,71.36301291548139,7.4310702116794705,4.724019745367414,68.40209484020164,30.88462233280943,Low,Quantum Attack,None,41.85001406633208,89.59195931428307,497.91947747124806,Audio,11.968200215034884,Structured,0,23.09248454560964,40.01281436442758,0.6769985979231614,Compression,Suboptimal
256,SARG04,QKD,27.00984670716129,59.93093618446153,823.1936413750547,46.682633160587855,1.9016722712166882,68.43496681178519,83.52729468266124,Low,Man-in-the-Middle,Medium,13.118712169758284,81.51207848026648,453.87248275097676,Text,31.159482970349707,Unstructured,1,43.30549034248256,12.095045136605867,4.014578714824391,Compression,Optimal
256,BB84,QKD,37.91926654981802,26.924035118677978,83.06064390453932,16.932728473623218,1.9368763425363795,93.01229237436806,137.78029483172804,High,Side Channel,Low,18.73531491194951,92.24959423965444,555.1576271405174,Audio,62.19598883434642,Structured,0,31.289346064948063,68.10403526718204,1.4943661337458112,None,Suboptimal
256,SARG04,QKD,17.22865740900983,55.71400578271881,435.9804987890394,15.849505756622232,4.754304880032166,67.9420728099621,187.36493566425443,High,None,None,24.268217366927637,92.14808633033235,108.81185106746997,Mixed,46.87275442663915,Unstructured,1,34.39862489781903,59.5475004820432,1.0878759045953263,Caching,Suboptimal
512,BB84,Hybrid QKD,75.11106353978758,18.78242232359772,481.76525034991005,3.6582886000467423,2.988538786338734,55.23861117851601,73.43090485852126,High,Side Channel,High,24.688162207692827,97.49324036840432,352.55481509948316,Audio,84.0164796181982,Structured,1,27.463139133682603,31.496072405609816,2.1677426109158406,Caching,Suboptimal
256,E91,Post-Quantum,81.60095057793646,95.72517275569838,636.5140581067258,42.3418765643464,4.278322450116337,82.4621363484832,72.96485589989075,High,Man-in-the-Middle,Medium,37.1780209494009,88.21420321549013,733.4341658158366,Images,34.01820450939764,Structured,0,24.588865575678614,22.66346020931258,4.33599024852343,Parallel Processing,Suboptimal
256,SARG04,Hybrid QKD,84.98248357609955,11.776560806530568,730.3639409339178,48.04939748188224,4.823000685173427,54.76987317121355,70.2904493350854,Low,Side Channel,Low,31.281761868202334,87.30418460293244,958.2502598746125,Mixed,64.26305391854316,Structured,0,54.431924746741046,52.603501840055046,4.694017339084202,Caching,Suboptimal
128,BB84,Post-Quantum,41.68688889061891,84.31826455325691,352.52514873033266,22.8795686989183,2.649995190031043,84.49432441587626,45.33138187525593,Medium,Quantum Attack,Medium,11.759950361591676,88.23158783451524,483.6843465292847,Images,23.189531012027537,Semi-Structured,1,81.76601735761011,14.609682728974608,2.1350022816797734,Parallel Processing,Suboptimal
256,E91,QKD,17.325328281881546,85.63068139915899,692.2588193417412,14.107903066385237,3.169091278575279,94.80059914648258,23.05968798350998,High,Quantum Attack,Low,47.50670198053366,92.9779171294263,630.6465882743171,Mixed,70.36930495120596,Unstructured,1,67.24774700794623,43.58869614942974,0.9195312866146571,Parallel Processing,Suboptimal
128,BB84,QKD,39.04780899632404,88.08297688195525,944.4053455446498,28.657156989678235,3.7762908207928363,92.7190620471746,71.78968070241137,Low,Quantum Attack,High,1.3957318182780343,97.522307522371,990.193840159491,Images,3.972207224816728,Semi-Structured,1,43.34961311650038,45.612348012506025,4.773883391880893,Compression,Optimal
512,SARG04,QKD,34.708917490858255,49.26659949383275,360.0769921306567,31.936696747059038,4.814343077779899,73.64188408014458,59.84838753258753,Medium,Quantum Attack,Medium,15.865178813586045,91.70078136933196,295.3526571472275,Text,32.91969677691627,Semi-Structured,1,81.50187212579903,20.81458603383252,1.8868246283148795,Caching,Suboptimal
128,SARG04,Hybrid QKD,60.456476099849816,80.00567531406304,971.6710746314137,33.3896909345149,0.8150505029792937,78.23504915411807,172.97900056299457,Medium,Man-in-the-Middle,Low,5.617561961607148,91.99675320561339,954.9678389769998,Images,69.75258563236208,Structured,0,72.33929407928274,53.206446083972025,3.6384774759991276,None,Suboptimal
1024,B92,Hybrid QKD,63.35585653384551,78.3955029449446,231.91175463642784,43.90633055517773,1.7009495691282068,73.4069860382038,34.80177972863687,Low,Side Channel,None,17.787035528651284,85.07405454247731,47.080842786528876,Mixed,89.00374295792203,Structured,1,59.10378229796446,12.412365998412092,1.7166508520375598,Caching,Suboptimal
1024,E91,Post-Quantum,37.162881425642624,82.31711566575382,184.10045667633463,7.80020182533715,1.9262841084875797,71.52645356020773,179.32025066139403,Medium,Man-in-the-Middle,Low,18.71800708990064,84.93854572989294,928.4080115556918,Mixed,46.66870478393622,Structured,0,20.747777366140248,15.921335890294404,2.814726455399967,Parallel Processing,Suboptimal
256,E91,QKD,74.60000167160501,82.12711712098235,783.6524728753104,2.001858575635718,3.42634386843194,74.67058984630127,94.70777775345182,Low,None,None,0.6779429678309301,89.08683468460214,220.88969616474557,Images,22.40659893702248,Unstructured,0,28.559609532115488,43.76595344035061,4.3575832323781025,Compression,Suboptimal
256,B92,QKD,34.42409921212629,87.05216443903699,205.90301161441195,33.32343212985407,0.7899268479592747,80.95708318736199,128.7502377284295,High,Quantum Attack,Medium,23.523883783749532,83.84886233695907,175.33116505044978,Images,93.40183738935421,Unstructured,0,23.256934881212377,33.330653709832376,1.3212575043882167,Caching,Suboptimal
1024,B92,Post-Quantum,66.9194116527625,53.56927673675992,402.8382335742018,41.42055984863369,4.716968756934624,96.99345738652337,161.2388737170389,Medium,Man-in-the-Middle,High,23.61311982094898,99.61350813789848,146.91614411548164,Text,71.9168787987409,Semi-Structured,1,27.286180272555313,25.277961513343232,0.5743624542795688,None,Suboptimal
256,E91,Hybrid QKD,65.63713200648975,67.72479498011901,28.37419320923828,40.09568701906825,0.9043167281637993,79.88068511038033,98.9023229937797,High,Side Channel,High,33.98768499424763,84.43779012585567,55.31634733703843,Mixed,33.84345415362166,Unstructured,1,50.321202575466266,15.105041358438191,4.942489356643691,Parallel Processing,Suboptimal
1024,B92,Post-Quantum,74.84362830585734,18.05162207719889,756.5497456460366,23.796342885393784,1.5288802488782376,67.16542907185067,94.4149436967003,High,Man-in-the-Middle,None,24.939476992373272,94.42522718081392,443.98113785544547,Text,32.29813439399135,Semi-Structured,0,50.55815260287424,25.126778370351715,2.8747062795788,Compression,Suboptimal
256,B92,Post-Quantum,47.94911935485008,80.08473201803515,24.89053180133881,46.77587894789358,3.087187452813271,63.11844805505015,67.5871914564474,Medium,None,Low,40.3558122180368,89.93340435459085,113.67172620597313,Images,23.23374451804542,Unstructured,1,57.199627981021706,65.08432093666764,0.4139896102303998,Parallel Processing,Suboptimal
512,BB84,QKD,61.7887338060255,65.59343807912015,826.6104623857857,19.75062317047737,4.39086532585434,66.37879983659242,53.05716325155434,Medium,Side Channel,None,11.989235327615383,93.40188388669844,404.8139633384535,Images,57.25437175268475,Semi-Structured,1,60.23914220451418,36.604948096605156,4.35547516891202,None,Suboptimal
256,E91,QKD,21.057203447510624,43.08265110258097,351.0843843966691,19.146778053086027,1.2078563882545597,73.74583658036056,85.54250769138682,High,Side Channel,Low,23.35285765124098,99.11445434391112,589.3574549219686,Text,55.299268852086136,Unstructured,1,55.269976649404114,27.59052330585195,4.594764046951845,Parallel Processing,Suboptimal
512,B92,Post-Quantum,68.17525213062021,31.070271392003935,380.55671308408523,49.277044995812545,3.615519944700541,75.18355535481544,140.88311650302597,Low,None,None,41.356535725584415,91.78266800527128,702.83263245224,Audio,83.17743950172198,Structured,0,67.12441141111168,28.753167363933457,2.701693558123533,Caching,Suboptimal
1024,SARG04,QKD,74.27441829033752,40.58804245588883,104.72762226206663,16.042937331826,3.5610891174356825,51.922687704016795,30.64429287128808,Low,Man-in-the-Middle,High,27.849899652186966,96.39185874529139,701.702061981101,Mixed,64.02583749272743,Semi-Structured,0,20.888333913382155,47.55402753629329,3.9930259505931214,Parallel Processing,Suboptimal
256,BB84,Hybrid QKD,70.81311799827012,29.442243553051906,334.4009704408527,1.5775353317630632,1.6487844359089487,88.52056102227225,75.69257064640954,Medium,Side Channel,Medium,29.868634662762194,80.79028974821826,527.2376680141549,Text,19.730869519806376,Unstructured,1,74.52292615533693,68.08756300992093,1.8931770017731206,Compression,Suboptimal
128,E91,Post-Quantum,98.20462199614742,49.37615263712761,228.29754143356976,48.75412843858399,2.3027487284803074,68.39828705566126,196.44020272483795,Medium,Man-in-the-Middle,Low,37.53279265237593,90.85377026566148,731.3329688944991,Text,76.56165305428618,Structured,0,61.333890797659876,22.761141991266804,2.464672382562311,Caching,Suboptimal
128,BB84,Post-Quantum,73.00269883265247,90.31110600360373,248.3099436779696,31.814706154824172,4.68083729151951,65.87653578518355,87.6758554036116,High,None,Medium,28.311619243894242,89.32559184459767,774.1890960027702,Mixed,67.66749560012725,Unstructured,0,81.38647797826971,45.82383500625841,2.4905472961075117,Compression,Suboptimal
256,B92,Hybrid QKD,99.03217508442089,30.92333432506771,377.78638996843694,12.666142415951716,0.5075174527139736,75.72312829823284,35.92286344691426,Medium,Quantum Attack,Medium,6.835872147848798,86.34572463869306,697.9030376393919,Mixed,28.744066880661833,Semi-Structured,1,70.53645537426188,56.51770763493261,2.003890414821268,Caching,Suboptimal
128,E91,QKD,78.75724044344561,75.79735181242498,813.614921387107,47.88210602149769,1.5580788739318123,87.21301873899148,145.09199907399966,Medium,None,Low,39.363602522515926,87.29241114018677,143.2671025895713,Text,19.164713187465818,Structured,1,86.31203237980704,16.07179517636972,3.3260071646447917,Compression,Suboptimal
512,E91,QKD,65.82116112436611,23.003450104515572,21.27964243579595,27.923032388886607,2.886554185850435,97.9033606759721,165.9968775736963,High,Quantum Attack,Low,41.69954705272034,81.85357055819286,265.7037283744328,Mixed,59.722931255750424,Semi-Structured,1,41.25249913085155,37.670704874482055,0.31757171021669905,Compression,Suboptimal
512,B92,Hybrid QKD,98.05447049544306,44.62128974089216,163.7900108440396,3.6275382744051106,3.7752134131161212,50.376975216778604,69.1461988192109,High,Quantum Attack,None,48.570349197945184,89.55717257321596,739.173755395404,Text,66.60256674306373,Unstructured,0,50.98332750432211,42.97757694595204,1.2309645680577839,Compression,Suboptimal
256,B92,Hybrid QKD,91.71348440004128,93.04857696098709,718.6150215492058,43.9696982049205,4.424444837079798,98.39098349861219,25.033210806822208,Low,Man-in-the-Middle,None,0.20185235380286715,97.67978988066052,852.7364566747099,Audio,40.11918811002399,Structured,0,86.17571651235707,31.999847702976762,1.4689377488730584,Compression,Suboptimal
128,BB84,QKD,97.04645537582967,72.01507212537598,470.8458341845517,21.189995031040926,0.28365462965300126,52.01486504991736,106.66280524060967,High,Side Channel,High,9.050949074334131,84.83360361488374,413.9806466785728,Text,16.915127084728706,Unstructured,1,58.094712013711934,27.23934758165664,4.434095638583801,None,Suboptimal
256,BB84,Post-Quantum,23.568231558451473,93.49289023566575,383.6204079377889,36.19218790350826,4.486541529672248,55.18096859895436,15.241298589742723,Low,None,High,22.6808300475822,94.68237806518074,333.098204234948,Images,89.3215549148276,Semi-Structured,1,49.270970621677364,56.70287980958215,4.7332462325629745,Caching,Suboptimal
512,E91,Hybrid QKD,49.60440391394014,30.054286684886893,475.899247731972,10.811184699722327,4.82925909304035,98.14402296440555,91.32634217783344,Low,Quantum Attack,High,45.03610711988728,96.54306055175803,568.3524999161259,Mixed,67.39720010274168,Structured,0,60.96708080258072,73.29696342784214,4.507230548385846,Caching,Suboptimal
256,E91,QKD,95.10799715078313,81.62726381201831,290.78949860793824,47.35290051482653,0.6548230874750194,53.935463935446116,31.619777568759908,Medium,None,High,38.19988089983513,86.63131884054285,332.89659263342674,Text,91.9158624928338,Unstructured,1,79.44713798709262,60.89109415822611,3.804143976323372,None,Suboptimal
1024,E91,QKD,22.52151429626151,46.77702405938018,122.36446585235207,33.3930415771715,1.5326691110321171,72.38970610027917,198.23728001041272,Medium,Side Channel,None,28.847944375624536,87.89506234691869,524.2549422456021,Mixed,76.80476245325364,Structured,1,65.0991944514188,48.26707016551613,3.0546085826974805,None,Suboptimal
128,BB84,Post-Quantum,96.81425206629703,72.29526444151035,278.9209905436216,4.470940256434094,1.664898701234308,93.2110505146882,53.45854125669229,Medium,Man-in-the-Middle,Medium,49.51791431708444,87.84142552724286,992.1299561611618,Text,35.21701530458844,Semi-Structured,1,66.72537562339429,67.90067385489763,0.5715730654434167,None,Suboptimal
256,E91,QKD,38.88964177204437,75.40784351747232,570.0560778527782,24.062044380585768,3.7591194709238,88.03099636505983,197.54985440687523,Low,Quantum Attack,Low,28.405430667582447,86.22618002837086,252.59763110188123,Mixed,29.86834836715488,Semi-Structured,0,21.697796561455572,46.46023607572044,2.3786575109489534,Parallel Processing,Suboptimal
128,SARG04,Post-Quantum,30.203367939515744,97.43618229534917,223.9126064401296,41.72770724698523,4.8688813196781515,54.18778380591604,22.262061078048312,High,None,High,37.03181938900776,87.00666860438697,220.12931772466936,Text,47.646787024774895,Semi-Structured,0,76.96119795231516,69.76284996336244,3.1247061308917163,None,Suboptimal
128,BB84,Hybrid QKD,35.85226905012066,43.100882882932524,863.1333659692881,33.23185442421436,1.418887811449978,96.52156439271155,12.924705898721665,Medium,Quantum Attack,None,21.42144728297731,87.5270267166605,850.2137362298109,Mixed,64.25388391571839,Semi-Structured,0,70.39939480895544,79.13653070003924,2.113392574749629,None,Suboptimal
128,SARG04,Post-Quantum,25.001706218528582,66.13006054471595,198.30354084177915,32.64891565974756,2.2548918612814184,58.78472868729743,189.68036077310757,Low,Man-in-the-Middle,Low,19.235304766168564,85.92294555924695,889.9286331572301,Mixed,23.231183812183033,Unstructured,0,69.09721627951805,18.984739231564944,3.7554389517029874,Caching,Suboptimal
128,E91,Post-Quantum,64.82354208799754,90.82783347558122,829.6575331363017,14.341789728178357,2.8558343248496993,89.36730235966922,68.84776642823653,Low,None,None,45.3499351942461,98.609589490959,365.49019568406527,Text,87.2246816529841,Unstructured,1,74.95719869506964,68.50066773585138,3.891870991540159,None,Suboptimal
128,B92,QKD,61.86678974971821,10.74365939324288,161.5638048560633,7.214681647532287,2.7518019578367943,75.57290162831852,75.13083880783431,High,Quantum Attack,High,2.0007566293391066,85.967018425656,88.90744993115882,Mixed,38.464913569582365,Structured,1,88.35896863229799,22.49158901730938,4.202563231329779,Compression,Suboptimal
128,E91,Hybrid QKD,25.237076091124152,54.60717700825422,272.4066262020238,21.890007372972875,3.5895496742263138,91.70288582831063,25.524234298470994,Medium,Quantum Attack,High,11.88981455216862,97.9437017212078,248.30658602917373,Images,7.744780978854492,Unstructured,1,82.24492073730457,76.34877556768005,3.1353942415634584,Parallel Processing,Suboptimal
1024,B92,QKD,83.4625702887052,46.9053422168708,881.1015602640908,13.168995228574326,0.08999386201098747,65.43927211815969,85.8794666681464,Low,Side Channel,High,49.92627426041625,96.41173738196493,861.9859220773394,Audio,66.52465076484697,Structured,1,55.82594255407462,48.91165653589925,4.450093322816486,None,Suboptimal
256,E91,Post-Quantum,41.46572874941406,24.679143204753768,811.6474792315423,23.846849810034485,1.1357670229449612,83.09992310709995,180.92635539976348,Medium,Side Channel,None,48.957607626300856,94.01095960997515,816.280298712945,Images,54.224410732676255,Structured,1,58.638729573669586,27.889536879608954,3.4936199378736505,Caching,Suboptimal
1024,B92,QKD,60.07784132672349,86.52699197852534,702.0322498799351,9.960863415754517,0.9237974809029253,86.53259036916599,18.515754115006388,High,None,Low,38.421613195172604,84.52268737250243,144.0489033094081,Text,4.414725517824159,Unstructured,1,86.57548941070529,68.80092850696948,0.41285201325753107,Caching,Suboptimal
128,SARG04,QKD,96.94341297212077,79.15502402358378,199.80064208610625,21.09092077263083,0.3228913259216093,75.48191150911376,66.21565664888621,High,None,Medium,23.145652850187027,98.52934028472184,515.8310031406404,Images,4.925111119878983,Structured,0,27.220583671260957,67.31130040610283,0.1671416394464491,None,Suboptimal
128,B92,QKD,94.7960147369512,42.24166642185802,541.4520916914647,15.402841283044378,3.9817983915214934,91.1010555146431,172.69645330512895,Medium,None,None,24.499935957354342,86.60074919128644,922.227202224679,Mixed,27.842420373557417,Unstructured,1,81.76109377170707,53.147531747973076,3.2568763784283115,Parallel Processing,Suboptimal
512,SARG04,Hybrid QKD,23.934823027144613,97.62962718950823,865.3542357650147,45.69778864517481,0.40058487333152537,84.22364571539092,148.3057246564817,Low,None,Low,45.83834061114514,99.57989560765213,562.1987998021395,Mixed,7.44333300518683,Unstructured,0,45.390227260491784,18.52180096691085,2.8271606628978208,None,Suboptimal
1024,BB84,Post-Quantum,91.29477014088977,54.192757989729266,324.28143892463754,9.064374958456,2.8081874794415467,77.04932735408427,160.33658334533519,Medium,Side Channel,Low,10.707321647975599,99.97357086091115,386.0356040858695,Audio,18.501889242231968,Semi-Structured,0,72.15722963365062,12.305260476051092,3.882571113981075,Parallel Processing,Suboptimal
1024,BB84,Hybrid QKD,54.09872662403839,59.07989150920791,451.1381568752674,29.59176251802049,1.1855811276043182,95.88808874491298,23.365096873382846,High,Side Channel,None,14.124775574353343,98.20491019249542,645.4752678063484,Audio,21.96119582202679,Semi-Structured,0,58.75790591271976,25.961944983032218,2.651816484492545,None,Suboptimal
1024,SARG04,Hybrid QKD,58.05426182350462,82.32526399853411,11.705918029579164,21.982855590894395,4.695828541509231,61.14116757427664,143.5068497086333,High,Quantum Attack,Medium,14.59571016465892,85.78118463979463,825.1466620841484,Text,1.4499765504562516,Semi-Structured,1,22.55570826395816,62.14105109743354,0.9859566090635399,Caching,Suboptimal
1024,E91,QKD,44.23668343708066,39.280402738441666,858.6147585666994,29.044844894599198,0.17762442289329494,93.16759406813846,138.30683859541483,Low,Man-in-the-Middle,Medium,40.7794664169747,87.46322380002263,939.6334972331408,Mixed,48.991358355728,Structured,0,72.21401469267488,76.41026148144965,0.6952110468488942,Compression,Suboptimal
1024,E91,Hybrid QKD,54.780490877225304,50.31152993908984,256.16604266267467,7.360786359371091,4.00350409490482,62.85129409332253,158.42322695498942,Low,Quantum Attack,Medium,19.633851378266115,96.8412900372969,640.98755320231,Images,64.4074526754581,Semi-Structured,1,61.30929914143923,64.63766324354825,1.7913191169338207,None,Suboptimal
1024,E91,QKD,47.29508189887855,91.44168165978138,65.44970301382264,27.83705732226221,2.2031773823358263,74.93045948818498,124.34943399612675,High,Man-in-the-Middle,High,45.47832924666952,85.4255019505598,121.4238468394232,Images,37.54220675208724,Unstructured,1,65.25516981870645,35.12008990588849,2.085058700469824,Parallel Processing,Suboptimal
512,B92,Hybrid QKD,16.998370486544907,16.66801226648234,127.12902414120144,6.823578869931209,4.987441323807382,62.07019347256177,81.9596016295207,High,Side Channel,High,9.856026668204898,96.08690367386794,506.5961424802464,Audio,10.077904111531733,Structured,1,69.03368015148557,54.41247889135619,2.830790865800251,None,Suboptimal
1024,E91,Post-Quantum,40.82911238330382,47.24367925619787,422.12013833289495,9.0016734019939,2.3216376862225014,76.48159126951646,78.024853103129,Medium,Side Channel,Low,23.697473088089865,84.57473163478059,366.1610860111025,Mixed,38.35455772516961,Unstructured,1,30.179600355234243,54.18382671624821,2.0359710885155096,Parallel Processing,Suboptimal
512,SARG04,QKD,72.2130037199833,48.11107219640458,229.1605175284246,8.34357084589331,1.3403293108776366,63.00821741637772,40.460446105248565,High,Side Channel,None,46.308068334703876,99.19170638310956,755.190106360045,Text,67.99647954697795,Unstructured,0,54.754067857102726,46.187327932883726,3.0975880167050285,None,Suboptimal
1024,B92,Post-Quantum,66.45792812006354,41.18896487401945,51.428359532228896,46.90507766952772,4.722113109600114,67.79353892251865,190.51378797517162,Low,None,Low,38.218025737355845,86.50059223821174,633.2674140548369,Audio,60.49260717477641,Semi-Structured,1,64.75304106501635,10.066132103601284,4.195647323731568,Compression,Suboptimal
1024,BB84,Hybrid QKD,54.200700288022205,88.43930533437656,307.2160306541466,20.64976863180185,4.499039414279794,93.16150975509333,14.364201173758914,Low,Side Channel,High,5.739111776607403,85.92083126128018,425.39846911958205,Images,21.161751538959177,Semi-Structured,0,51.89456012055608,12.508522373855666,0.9764947869520578,Compression,Suboptimal
512,BB84,Hybrid QKD,87.33666627665455,59.54857148973392,550.2412176320331,14.110359161179208,0.9869486033660757,60.43318564299338,14.104177979799678,Medium,Man-in-the-Middle,Low,25.297742123913373,87.15989266003456,845.0354680331793,Mixed,40.01470528417315,Structured,1,49.78056961330992,51.13477440128082,2.1710258847920385,Parallel Processing,Suboptimal
1024,E91,Hybrid QKD,22.546703795994063,88.40524347609487,911.4582069331838,30.121992067823193,0.7545763895127394,57.81760859069612,137.89240068551442,Low,Quantum Attack,Low,21.38222712681716,94.85748341565413,894.9752410925578,Text,73.70284795439393,Unstructured,0,70.87878052178634,31.108313581247412,4.234207096494326,Parallel Processing,Suboptimal
128,E91,Post-Quantum,32.486134278387546,21.446445304414695,831.9753109168627,12.20327268032978,3.237824792632388,50.49266747038248,141.48663341810064,Medium,Man-in-the-Middle,None,5.46683330827814,98.66186659821736,999.2404390698783,Images,67.68424264437358,Structured,0,35.673702367968936,14.415558000905053,4.746052002722217,Compression,Optimal
512,SARG04,Post-Quantum,39.3553709237286,68.77153193450391,64.12373175447046,35.292383104778196,1.8686300809785472,51.75911353838438,119.02422756587397,Low,Side Channel,None,21.93308535483911,94.45879542139235,876.0635974797424,Images,58.70772841027726,Semi-Structured,0,76.93348839774296,21.863578140852205,4.498506767124092,Caching,Suboptimal
1024,BB84,Post-Quantum,54.7245019282665,62.670231995031166,262.119256521749,25.378838153943263,3.2334213007170858,50.52418267203806,47.06153941981082,High,Man-in-the-Middle,Low,14.817484269524117,84.82837301862432,285.91459472352005,Mixed,65.64297441272304,Semi-Structured,1,86.25620213453216,75.21095866504623,3.246728805881006,None,Suboptimal
128,SARG04,Post-Quantum,45.4827085226526,56.34681719181443,652.8112255709624,49.9221602918923,4.556438341561743,89.81126365869414,56.00256137742884,High,None,Low,10.553096669897327,97.52751340519004,372.06176342683005,Images,13.421936472620526,Semi-Structured,0,86.68894598011191,70.62281077357554,4.3665890455178475,Caching,Optimal
256,BB84,QKD,30.56686724071682,72.49281668317684,932.7488991490624,43.76662415758023,1.224090315019584,86.45651634656936,103.00082612061483,High,None,Medium,10.662832640078129,99.55930371310568,617.6911217285705,Images,84.15550266611875,Structured,1,54.32762212563586,64.32252711390365,1.6297259901494368,None,Optimal
128,BB84,QKD,45.774528627593426,71.48737710005176,535.1426501731976,10.475769928559036,2.6201125280731627,80.90621377286907,105.21338742768906,High,Man-in-the-Middle,High,34.63345847614715,93.69143826243848,930.3018072255765,Mixed,82.12012681237836,Semi-Structured,1,28.78129713674079,63.7625976125596,2.5651309372838287,Caching,Suboptimal
512,SARG04,Post-Quantum,62.14790133520185,27.400963214920086,155.01946621729812,35.63655098451045,4.496066533151756,50.21594376811399,48.14288663561878,Medium,Side Channel,Medium,1.8855174946467268,84.2131329187366,719.9042373927575,Text,8.912493274247277,Structured,1,21.748550097505063,39.886307747211475,2.54745447051987,None,Suboptimal
1024,SARG04,Hybrid QKD,70.28268852446672,86.96670116615739,281.35876805179663,22.181701801820562,0.7126256273184278,99.55436337916183,81.57278041241285,Low,Side Channel,None,13.095929758951714,81.65081412121489,54.30464447314022,Text,37.6246287457343,Structured,0,51.33037705415755,78.17994519868469,3.62663581214529,None,Suboptimal
1024,SARG04,Hybrid QKD,89.2266006393481,79.61051394584047,655.2185059832386,12.087536114748083,1.5577578009762023,53.46331403234339,176.65459016440377,Medium,Quantum Attack,High,44.915277391674444,81.93643625002356,171.28347927995054,Text,26.877728647276204,Unstructured,0,44.101621550548074,59.022351118787334,0.8609690824051566,Parallel Processing,Suboptimal
512,E91,Post-Quantum,16.41468140108372,12.885174040446909,510.15562572462176,1.5991779649350355,4.554084297142791,65.47907836791049,150.785277818871,Medium,Side Channel,Low,21.939232028876916,92.72585079341235,223.01980167117463,Mixed,17.33310464179154,Unstructured,1,79.71942507537375,64.10604869567888,3.8228521697444835,Compression,Suboptimal
256,SARG04,Post-Quantum,21.32130572777665,64.5205529003913,253.896863470162,37.03431957341179,0.17716234802310327,82.95241964575261,111.05388356997649,Low,Side Channel,High,46.3438882281146,98.79881265383415,267.50800326915817,Audio,72.35567834229367,Unstructured,1,25.880434203335795,23.975380128595987,4.718163097942299,Parallel Processing,Suboptimal
128,E91,Post-Quantum,42.08406452000134,85.85548274624716,951.6173251766678,29.652069729636032,2.384611874401309,70.62323372681422,184.46365520324431,High,Man-in-the-Middle,Low,3.512015223141579,89.97176154176985,741.641111610512,Mixed,11.10182686749855,Semi-Structured,1,38.47169927308671,62.29482221676788,0.6172292545942774,Parallel Processing,Optimal
512,B92,Hybrid QKD,57.00389598058183,59.878169790905396,107.46707676267754,45.17443028825397,2.1985015775697847,78.70698880827491,132.8387723135665,High,Quantum Attack,Low,17.323153186982964,97.74461816591784,710.9273357089454,Images,74.46437787450758,Semi-Structured,0,22.59215784133542,46.81888804955963,1.9149210980062652,Parallel Processing,Suboptimal
